"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-05",,,"0.00","0.0","0.0",,"37","26",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-06",,,"0.15","0.0","0.0",,"43","32","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-07",,,"0.00","0.0","0.0",,"40","23","    1",,,,,,"    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-08",,,"0.00","0.0","0.0",,"36","13",,,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-09",,,"0.38","0.0","0.0",,"48","36","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-10",,,"0.08","0.0","0.0",,"47","35","    1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-11",,,"0.00","0.0","0.0",,"47","33","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-12",,,"0.00","0.0","0.0",,"48","27","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-13",,,"0.66","3.0","1.0",,"41","31","    1",,"    1",,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-14",,,"0.81","1.1","2.0",,"39","32","    1",,"    1",,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-15",,,"0.52","0.0","0.0",,"41","37","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-16",,,"0.03","0.0","0.0",,"42","34","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-17",,,"0.00","0.0","0.0",,"42","33",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-18",,,"0.00","0.0","0.0",,"43","31",,,,,,,"    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-19",,,"0.03","0.0","0.0",,"45","29",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-20",,,"0.00","0.0","0.0",,"29","7",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-21",,,"0.06","0.6","0.0",,"25","7",,,,,,,"    1",,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-22",,,"0.15","1.6","2.0",,"31","18",,,"    1",,"    1",,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-23",,,"0.18","0.1","1.0",,"35","27","    1",,,,"    1",,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-24",,,"0.00","0.0","0.0",,"44","24",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-25",,,"0.00","0.0","0.0",,"36","21",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-26",,,"0.00","0.0","0.0",,"29","13",,,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-27",,,"0.00","0.0","0.0",,"23","9",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-02-28",,,"0.00","0.0","0.0",,"37","15",,,"    1",,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-01",,,"0.05","0.0","0.0",,"47","27","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-02",,,"0.02","0.2","0.0",,"29","13",,,,,,,,"    1",,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-03",,,"0.00","0.0","0.0",,"26","12",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-04",,,"0.00","0.0","0.0",,"32","12",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-05",,,"0.00","0.0","0.0",,"47","25",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-06",,,"0.00","0.0","0.0",,"43","23",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-07",,,"0.00","0.0","0.0",,"38","19",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-08",,,"0.22","0.0","0.0",,"55","35","    1","    1",,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-09",,,"0.02","0.0","0.0",,"41","22",,,,,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-10",,,"0.00","0.0","0.0",,"36","22",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-11",,,"0.10","0.0","0.0",,"43","21","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-12",,,"0.00","0.0","0.0",,"55","37","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-13",,,"0.53","1.0","0.0",,"38","31","    1",,"    1",,"    1",,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-14",,,"0.01","0.1","0.0",,"39","26",,,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-15",,,"0.00","0.0","0.0",,"51","27",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-16",,,"0.00","0.0","0.0",,"36","25",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-17",,,"0.00","0.0","0.0",,"43","28",,,,,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-18",,,"0.01","0.0","0.0",,"42","23",,,,,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-19",,,"0.00","0.0","0.0",,"45","21",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-20",,,"0.00","0.0","0.0",,"45","28",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-21",,,"0.98","0.0","0.0",,"40","33","    1",,"    1",,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-22",,,"0.20","0.0","0.0",,"43","33","    1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-23",,,"0.46","0.0","0.0",,"45","37","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-24",,,"0.00","0.0","0.0",,"52","37",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-25",,,"0.00","0.0","0.0",,"50","35",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-26",,,"0.27","0.2","0.0",,"54","33",,,"    1",,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-27",,,"0.06","0.0","0.0",,"50","35","    1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-28",,,"0.26","0.0","0.0",,"60","45","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-29",,,"0.05","0.0","0.0",,"62","34",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-30",,,"0.00","0.0","0.0",,"45","29",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-03-31",,,"0.00","0.0","0.0",,"49","27",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-01",,,"0.00","0.0","0.0",,"47","28",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-02",,,"0.02","0.0","0.0",,"60","42",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-03",,,"0.04","0.0","0.0",,"52","43",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-04",,,"0.00","0.0","0.0",,"59","46","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-05",,,"0.24","0.0","0.0",,"56","44","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-06",,,"0.00","0.0","0.0",,"48","31",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-07",,,"0.00","0.0","0.0",,"52","27",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-08",,,"0.00","0.0","0.0",,"57","35",,,,,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-09",,,"0.02","0.2","0.0",,"50","28",,,,,,,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-10",,,"0.00","0.0","0.0",,"51","30",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-11",,,"0.01","0.0","0.0",,"53","40",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-12",,,"0.00","0.0","0.0",,"56","43",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-13",,,"0.13","0.0","0.0",,"48","30","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-14",,,"0.09","0.6","0.0",,"49","27","    1",,,,,,"    1",,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-15",,,"0.00","0.0","0.0",,"52","33",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-16",,,"0.00","0.0","0.0",,"61","35","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-17",,,"0.00","0.0","0.0",,"65","38","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-18",,,"0.00","0.0","0.0",,"72","49",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-19",,,"0.00","0.0","0.0",,"73","50",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-20",,,"0.12","0.0","0.0",,"54","45","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-21",,,"0.00","0.0","0.0",,"55","41","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-22",,,"0.00","0.0","0.0",,"58","37",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-23",,,"0.13","0.0","0.0",,"53","43","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-24",,,"0.11","0.0","0.0",,"48","43","    1",,"    1","    1",,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-25",,,"0.00","0.0","0.0",,"55","42",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-26",,,"0.12","0.0","0.0",,"63","45","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-27",,,"0.00","0.0","0.0",,"48","42","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-28",,,"0.63","0.0","0.0",,"59","46","    1","    1",,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-29",,,"0.01","0.0","0.0",,"52","44","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-04-30",,,"0.18","0.0","0.0",,"47","43","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-01",,,"0.18","0.0","0.0",,"51","43","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-02",,,"0.00","0.0","0.0",,"50","42","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-03",,,"0.22","0.0","0.0",,"60","47","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-04",,,"0.00","0.0","0.0",,"61","45","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-05",,,"0.16","0.0","0.0",,"53","49","    1","    1",,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-06",,,"0.01","0.0","0.0",,"73","51","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-07",,,"0.00","0.0","0.0",,"81","48",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-08",,,"0.00","0.0","0.0",,"64","42",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-09",,,"0.00","0.0","0.0",,"60","43",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-10",,,"0.01","0.0","0.0",,"75","51",,,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-11",,,"0.00","0.0","0.0",,"75","55",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-12",,,"0.00","0.0","0.0",,"68","54",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-13",,,"0.00","0.0","0.0",,"67","48","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-14",,,"0.00","0.0","0.0",,"65","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-15",,,"0.30","0.0","0.0",,"62","50","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-16",,,"0.07","0.0","0.0",,"75","52","    1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-17",,,"0.03","0.0","0.0",,"62","50","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-18",,,"0.50","0.0","0.0",,"54","49",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-19",,,"0.24","0.0","0.0",,"49","46",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-20",,,"0.01","0.0","0.0",,"63","45",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-21",,,"0.00","0.0","0.0",,"77","45","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-22",,,"0.00","0.0","0.0",,"62","47",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-23",,,"0.01","0.0","0.0",,"67","52",,,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-24",,,"0.01","0.0","0.0",,"69","56","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-25",,,"0.00","0.0","0.0",,"70","57","    1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-26",,,"0.04","0.0","0.0",,"69","56","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-27",,,"0.00","0.0","0.0",,"74","51","    1",,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-28",,,"0.00","0.0","0.0",,"59","48","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-29",,,"0.99","0.0","0.0",,"60","52","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-30",,,"0.00","0.0","0.0",,"72","55","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-05-31",,,"0.00","0.0","0.0",,"63","53","    1",,,,,,"    1",,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-01",,,,,,,"65","57",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-02",,,,,,,"85","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-03",,,,,,,"77","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-04",,,,,,,"74","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-05",,,,,,,"71","52",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-06",,,,,,,"75","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-07",,,,,,,"87","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-08",,,,,,,"85","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-09",,,,,,,"73","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-10",,,,,,,"78","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-11",,,,,,,"76","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-12",,,,,,,"66","56",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-13",,,,,,,"68","55",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-14",,,,,,,"65","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-15",,,,,,,"68","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-16",,,,,,,"71","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-17",,,,,,,"80","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-18",,,,,,,"74","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-19",,,,,,,"64","57",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-20",,,,,,,"67","57",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-21",,,,,,,"82","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-22",,,,,,,"75","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-23",,,,,,,"72","59",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-24",,,,,,,"79","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-25",,,,,,,"93","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-26",,,,,,,"90","72",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-27",,,,,,,"88","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-28",,,,,,,"81","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-29",,,,,,,"77","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-06-30",,,,,,,"78","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-01",,,,,,,"87","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-02",,,,,,,"83","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-03",,,,,,,"88","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-04",,,,,,,"83","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-05",,,,,,,"79","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-06",,,,,,,"79","68",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-07",,,,,,,"86","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-08",,,,,,,"83","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-09",,,,,,,"82","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-10",,,,,,,"71","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-11",,,,,,,"77","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-12",,,,,,,"80","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-13",,,,,,,"78","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-14",,,,,,,"79","68",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-15",,,,,,,"74","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-16",,,,,,,"74","68",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-17",,,,,,,"81","68",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-18",,,,,,,"88","73",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-19",,,,,,,"80","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-20",,,,,,,"82","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-21",,,,,,,"78","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-22",,,,,,,"80","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-23",,,,,,,"76","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-24",,,,,,,"75","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-25",,,,,,,"88","70",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-26",,,,,,,"80","68",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-27",,,,,,,"87","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-28",,,,,,,"84","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-29",,,,,,,"84","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-30",,,,,,,"87","70",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-07-31",,,,,,,"87","73",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-01",,,,,,,"79","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-02",,,,,,,"74","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-03",,,,,,,"70","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-04",,,,,,,"82","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-05",,,,,,,"80","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-06",,,,,,,"72","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-07",,,,,,,"79","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-08",,,,,,,"79","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-09",,,,,,,"86","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-10",,,,,,,"85","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-11",,,,,,,"85","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-12",,,,,,,"76","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-13",,,,,,,"79","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-14",,,,,,,"80","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-15",,,,,,,"82","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-16",,,,,,,"77","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-17",,,,,,,"77","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-18",,,,,,,"77","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-19",,,,,,,"79","70",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-20",,,,,,,"73","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-21",,,,,,,"76","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-22",,,,,,,"78","59",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-23",,,,,,,"77","61",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-24",,,,,,,"78","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-25",,,,,,,"77","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-26",,,,,,,"80","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-27",,,,,,,"77","67",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-28",,,,,,,"79","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-29",,,,,,,"82","72",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-30",,,,,,,"81","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1950-08-31",,,,,,,"81","69",,,,,,,,,,
